align_step,alpha,bbp_step,beta,dim,feature_projection,feature_rate_ratio,freon_c,grad_mode,h_bulk_edge_q,h_edge_isotropic,h_gap_q,haa_trace_over_n,hww_bulk_edge_q,hww_edge_isotropic,hww_gap_q,hww_top_eig,hww_trace_over_n,loss,lr_v,lr_w,momentum,muon_nesterov,muon_ns_steps,muon_update_scale,optimizer,projected_lambda_residual_norm,projected_residual_teacher_cos,projected_teacher_norm,r_i,r_ii,r_ii_projected,rand_spectrum_high,readout_optimizer,residual_lambda_norm,seed,source,spectral_assume_rank_one,spike_m,step,sv_bulk_edge_q,sv_gap_q,top_h_proxy_eig,top_right_teacher_align_abs,top_singular_value,trace_w_lambda_wt_over_n,trunc_frac,v_norm,w_fro_over_n,width
1000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.021503113210201263,5.9101670111997295,1.6594038009643555,9.362091759612667e-07,1.0499566997168586e-05,0.002885823735937368,0.0008102557621896267,0.0008207553182728589,1.14890679014934e-06,0.00249025272205472,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.000807363772764802,0.721264660358429,8.82379150390625,0.0006533430423587561,13.921699523925781,39.084232330322266,1.175,sgd,0.0015785553259775043,2,results/control_allbeta_10k/opt=freon_beta=0.5_N=2048_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,36.169071197509766,10000,74.44003295898438,189.77099609375,1.680906891822815,0.8512800931930542,264.2110290527344,4.818864345550537,0.05,45.50382995605469,1031.4217529296875,2048
2000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.18409819900989532,2.267928851253881,1.3885458707809448,6.225462857400998e-05,0.0007191335898824036,0.008859097075210473,0.005424007307738066,0.006143141072243452,7.242819992825389e-05,0.022056372836232185,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0007916016620583832,0.02552151307463646,15.087571144104004,0.00524837477132678,5.990958213806152,110.61136627197266,1.175,sgd,0.010178676806390285,0,results/control_allbeta_10k/opt=freon_beta=0.5_N=256_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,19.213193893432617,10000,46.37331771850586,76.86735534667969,1.5726441144943237,0.34152695536613464,123.24066925048828,4.746654510498047,0.05,16.39881134033203,1049.88818359375,256
1000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.18992312252521515,2.267928851253881,1.5084593296051025,6.784347351640463e-05,0.0007418871973641217,0.008859097075210473,0.005892419256269932,0.006634306628257036,7.385695062112063e-05,0.018977530300617218,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0013651687186211348,0.033056531101465225,18.183387756347656,0.005248412489891052,6.556461811065674,61.440101623535156,1.175,sgd,0.008909429423511028,1,results/control_allbeta_10k/opt=freon_beta=0.5_N=256_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,24.048686981201172,10000,47.0508918762207,76.81965637207031,1.6983824968338013,0.40948784351348877,123.87054443359375,4.840289115905762,0.05,17.11908531188965,1059.022216796875,256
1500,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.16822804510593414,2.267928851253881,1.4522145986557007,6.554205901920795e-05,0.0006571408011950552,0.008859097075210473,0.005672713275998831,0.006329854018986225,7.229342008940876e-05,0.019851520657539368,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0014081458793953061,-0.06586787849664688,17.141704559326172,0.005242074374109507,6.163665294647217,60.60166931152344,1.175,sgd,0.0096421604976058,2,results/control_allbeta_10k/opt=freon_beta=0.5_N=256_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,23.94548988342285,10000,46.24231719970703,80.87918853759766,1.6204426288604736,0.40206801891326904,127.12150573730469,4.737821578979492,0.05,16.826221466064453,1052.2374267578125,256
1500,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.5121315121650696,1.3897708763999663,0.7708795666694641,0.004228629171848297,0.016004109755158424,0.04343033988749895,0.024089986458420753,0.04009409621357918,0.004058466292917728,0.08623425662517548,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0021547384094446898,-0.0499698743224144,52.01288986206055,0.043995872139930725,2.761767625808716,111.5662612915039,1.175,sgd,0.060620781034231186,0,results/control_allbeta_10k/opt=freon_beta=0.5_N=32_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,7.590687274932861,10000,37.80356979370117,16.4560546875,1.2830110788345337,0.12226812541484833,54.25962448120117,4.155869483947754,0.05,5.9729838371276855,1026.4765625,32
1000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.5324541330337524,1.3897708763999663,1.0596237182617188,0.004204717930406332,0.016639191657304764,0.04343033988749895,0.03311324119567871,0.049752432852983475,0.004395263269543648,0.10151800513267517,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0032550657633692026,0.01604333519935608,55.11799621582031,0.04491531103849411,2.0838024616241455,74.06261444091797,1.175,sgd,0.08057187497615814,1,results/control_allbeta_10k/opt=freon_beta=0.5_N=32_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,11.28288745880127,10000,36.44297409057617,22.94109344482422,1.5920778512954712,0.16165423393249512,59.38406753540039,4.500749588012695,0.05,5.9560723304748535,1050.4036865234375,32
1000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.5094103217124939,1.3897708763999663,0.8172844052314758,0.00434771366417408,0.015919072553515434,0.04343033988749895,0.02554013766348362,0.041459210216999054,0.004113035276532173,0.11164802312850952,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0025282162241637707,0.04731622338294983,50.49333190917969,0.04427275061607361,1.8116357326507568,93.7740249633789,1.175,sgd,0.09113959968090057,2,results/control_allbeta_10k/opt=freon_beta=0.5_N=32_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,9.588262557983398,10000,36.373931884765625,20.118526458740234,1.3266947269439697,0.14318609237670898,56.49245834350586,4.211748123168945,0.05,6.056504249572754,1037.03515625,32
2000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.09962105751037598,2.943083505599865,1.4653338193893433,1.556269489810802e-05,0.00019457237794995308,0.005748209971874737,0.002861980115994811,0.003056552493944764,1.7789327102946118e-05,0.008717035874724388,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.000547244620975107,0.19210395216941833,12.46877670288086,0.002617425285279751,10.238646507263184,113.14188385009766,1.175,sgd,0.004211565479636192,0,results/control_allbeta_10k/opt=freon_beta=0.5_N=512_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,31.097850799560547,10000,52.307151794433594,108.20923614501953,1.5649548768997192,0.5930179357528687,160.51638793945312,4.663365364074707,0.05,23.190702438354492,1042.539794921875,512
1500,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.08990268409252167,2.943083505599865,1.5943900346755981,1.6281257558148354e-05,0.00017559117986820638,0.005748209971874737,0.0031140430364757776,0.0032896341290324926,1.8352759070694447e-05,0.008312152698636055,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0006844935123808682,0.1530054658651352,13.168512344360352,0.002617285121232271,10.2937650680542,88.4369888305664,1.175,sgd,0.004095531068742275,1,results/control_allbeta_10k/opt=freon_beta=0.5_N=512_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,32.98927688598633,10000,52.500099182128906,107.33037567138672,1.6842926740646362,0.6185414791107178,159.83047485351562,4.811065673828125,0.05,23.72004508972168,1046.689208984375,512
2000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.09113890677690506,2.943083505599865,1.5167328119277954,1.5898878700681962e-05,0.0001780056772986427,0.005748209971874737,0.0029623687732964754,0.0031403745524585247,1.8114660633727908e-05,0.008048861287534237,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0006677622441202402,0.0874357670545578,12.619600296020508,0.002614347729831934,10.909256935119629,91.73649597167969,1.175,sgd,0.003910659812390804,2,results/control_allbeta_10k/opt=freon_beta=0.5_N=512_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,32.75624084472656,10000,52.1632194519043,107.422607421875,1.6078717708587646,0.622166097164154,159.58583068847656,4.748649597167969,0.05,23.439847946166992,1043.9266357421875,512
2000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.408605694770813,1.5699644256269403,1.0420619249343872,0.0010083852102980018,0.006384463980793953,0.024530694150420942,0.0162822175770998,0.022666681557893753,0.0010749584762379527,0.06073100119829178,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0017460454255342484,-0.019134344533085823,32.81562423706055,0.02149149775505066,3.2100605964660645,99.6812515258789,1.175,sgd,0.03776043653488159,0,results/control_allbeta_10k/opt=freon_beta=0.5_N=64_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,9.46800708770752,10000,38.80764389038086,33.25300216674805,1.4506676197052002,0.1553044617176056,72.0606460571289,4.403029918670654,0.05,8.249920845031738,1044.493896484375,64
1500,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.4407137930393219,1.5699644256269403,1.5107183456420898,0.0012096284190192819,0.006886153016239405,0.024530694150420942,0.023604974150657654,0.03049112670123577,0.0012230051215738058,0.06216021999716759,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0031909793615341187,0.014572516083717346,34.550384521484375,0.02146519161760807,2.7068893909454346,49.80033493041992,1.175,sgd,0.040885280817747116,1,results/control_allbeta_10k/opt=freon_beta=0.5_N=64_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,13.492995262145996,10000,38.92464828491211,35.88579177856445,1.9514321088790894,0.1904265433549881,74.81044006347656,5.009428977966309,0.05,9.035715103149414,1055.3251953125,64
1000,1.25,0,0.5,1000,bap,0.696436,0.5,population,0.3994801342487335,1.5699644256269403,0.9701682329177856,0.0012932971585541964,0.006241877097636461,0.024530694150420942,0.0151588786393404,0.021400755271315575,0.0010542247910052538,0.07061496376991272,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0019980217330157757,0.03552308678627014,35.2835578918457,0.021523458883166313,2.3320071697235107,76.91886901855469,1.175,sgd,0.04589701071381569,2,results/control_allbeta_10k/opt=freon_beta=0.5_N=64_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,9.987039566040039,10000,38.9664192199707,30.559764862060547,1.3696483373641968,0.15165704488754272,69.52618408203125,4.3181047439575195,0.05,9.342986106872559,1051.98681640625,64
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.0448547825217247,4.047857702507763,1.616058588027954,4.048919436172582e-06,4.380349855637178e-05,0.003952986037605237,0.001578182214871049,0.0016219856915995479,4.456810074771056e-06,0.0005076732486486435,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0006560536567121744,-0.0948033556342125,4.858314514160156,0.0011626164196059108,36.03141784667969,65.41740417480469,1.175,sgd,0.000829530821647495,0,results/control_allbeta_10k/opt=freon_beta=0.8_N=1024_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,10.051565170288086,10000,60.968841552734375,50.842872619628906,1.660913348197937,0.851858913898468,111.81171417236328,4.673304080963135,0.05,33.456932067871094,1007.8759765625,1024
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.04448036476969719,4.047857702507763,1.7645947933197021,3.6486308090388775e-06,4.343785622040741e-05,0.003952986037605237,0.0017232371028512716,0.0017666749190539122,4.626208465197124e-06,0.0004967582644894719,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0005902823759242892,-0.11215183883905411,4.881787300109863,0.0011627073399722576,39.324886322021484,76.59095764160156,1.175,sgd,0.0008006654097698629,1,results/control_allbeta_10k/opt=freon_beta=0.8_N=1024_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,10.352373123168945,10000,61.1922721862793,58.01572799682617,1.809075117111206,0.8610035181045532,119.20800018310547,4.850931167602539,0.05,31.76007080078125,1011.7372436523438,1024
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.045605797320604324,4.047857702507763,1.6817399263381958,3.910933628503699e-06,4.453691144590266e-05,0.003952986037605237,0.0016423241468146443,0.001686861040070653,4.539668680081377e-06,0.00037171278381720185,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0006572267739102244,-0.16518747806549072,4.904816627502441,0.0011625163024291396,41.00312805175781,66.44263458251953,1.175,sgd,0.0007416965672746301,2,results/control_allbeta_10k/opt=freon_beta=0.8_N=1024_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,10.416850090026855,10000,60.964691162109375,51.92658996582031,1.7273457050323486,0.8884574770927429,112.89128112792969,4.76018762588501,0.05,32.88188552856445,1008.365478515625,1024
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.27695032954216003,1.8435417527999325,1.3425440788269043,0.00023664500622544438,0.0021636744495481253,0.014402669943749473,0.01048862561583519,0.012652300298213959,0.000280022737570107,0.015144923701882362,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.001200114726088941,-0.0766940638422966,10.751716613769531,0.009385902434587479,6.004239559173584,105.84390258789062,1.175,sgd,0.014733699150383472,0,results/control_allbeta_10k/opt=freon_beta=0.8_N=128_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,5.320381164550781,10000,42.14662170410156,31.04290771484375,1.6194944381713867,0.2683238387107849,73.18952941894531,4.587892532348633,0.05,11.303949356079102,1022.9381103515625,128
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.3008789122104645,1.8435417527999325,1.6856964826583862,0.0002852896577678621,0.0023506165016442537,0.014402669943749473,0.013169503770768642,0.015520120039582253,0.0003089063102379441,0.016208063811063766,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.002050199545919895,0.036371584981679916,10.541238784790039,0.009398436173796654,5.166790008544922,56.42844772338867,1.175,sgd,0.015593895688652992,1,results/control_allbeta_10k/opt=freon_beta=0.8_N=128_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,5.467137336730957,10000,41.945594787597656,31.109237670898438,1.9865753650665283,0.2498064637184143,73.0548324584961,5.061120986938477,0.05,12.411507606506348,1025.9923095703125,128
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.2561532258987427,1.8435417527999325,1.38226318359375,0.0002956954704131931,0.002001197077333927,0.014402669943749473,0.010798931121826172,0.012800128199160099,0.0002812370075844228,0.016722681000828743,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0015934457769617438,-0.10449208319187164,11.046612739562988,0.009373558685183525,4.731867790222168,71.31446838378906,1.175,sgd,0.016724899411201477,2,results/control_allbeta_10k/opt=freon_beta=0.8_N=128_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,6.178293228149414,10000,42.00221633911133,28.759395599365234,1.6384164094924927,0.28830569982528687,70.76161193847656,4.607787132263184,0.05,12.635832786560059,1027.981689453125,128
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.021084247156977654,5.9101670111997295,1.719399094581604,9.571029977450962e-07,1.0295042557117995e-05,0.002885823735937368,0.0008395503391511738,0.0008498453535139561,1.1385993730073096e-06,6.998419121373445e-05,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.00025573361199349165,0.22881639003753662,4.148049354553223,0.0005816451157443225,67.29303741455078,122.03661346435547,1.175,sgd,0.0003229899739380926,0,results/control_allbeta_10k/opt=freon_beta=0.8_N=2048_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,10.976940155029297,10000,74.2979965209961,80.53714752197266,1.740483283996582,0.9698736667633057,154.83514404296875,4.775631904602051,0.05,46.008792877197266,1008.563232421875,2048
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.020646957680583,5.9101670111997295,1.717702865600586,9.758625765243778e-07,1.0081522304972168e-05,0.002885823735937368,0.0008387221023440361,0.0008488036110065877,1.1393810837034835e-06,6.277474312810227e-05,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.00022074500157032162,0.2401173710823059,3.9766414165496826,0.0005816280608996749,71.92652893066406,140.01419067382812,1.175,sgd,0.00029926441493444145,1,results/control_allbeta_10k/opt=freon_beta=0.8_N=2048_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,11.058839797973633,10000,74.44731903076172,79.23213958740234,1.7383497953414917,0.9736206531524658,153.67945861816406,4.7789106369018555,0.05,46.45750045776367,1010.60546875,2048
1000,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.021011434495449066,5.9101670111997295,1.7658700942993164,9.329899626209226e-07,1.025948949973099e-05,0.002885823735937368,0.0008622412569820881,0.0008725007646717131,1.1520294265210396e-06,5.765281093772501e-05,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0002419869415462017,0.2665848433971405,4.107232093811035,0.0005816378397867084,72.65584564208984,130.6251678466797,1.175,sgd,0.0003029908111784607,2,results/control_allbeta_10k/opt=freon_beta=0.8_N=2048_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,11.023128509521484,10000,74.44393920898438,81.99566650390625,1.7868815660476685,0.9753342866897583,156.43960571289062,4.831961631774902,0.05,45.42552947998047,1009.5465087890625,2048
1500,1.25,0,0.8,1000,bap,0.696436,0.5,population,0.1803877204656601,2.267928851253881,1.5001929998397827,6.160270277177915e-05,0.0007046395330689847,0.008859097075210473,0.005860128905624151,0.006564768496900797,7.289355562534183e-05,0.007050720974802971,0.04,0.02785744,0.0,0,5,sqrt_aspect,freon,0.0005120552959851921,0.08127614110708237,7.337553977966309,0.004667248576879501,9.519913673400879,171.8998565673828,1.175,sgd,0.006439328193664551,0,results/control_allbeta_10k/opt=freon_beta=0.8_N=256_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,6.275550365447998,10000,46.374637603759766,37.11283493041992,1.680580735206604,0.37358343601226807,83.48747253417969,4.777152061462402,0.05,16.312721252441406,1017.6686401367188,256
